"row ID","Argilla","Limo","Sabbia","Scheletro","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B11","B12","Classe"
"Row18",28.56726837158203,49.421329498291016,22.011402130126953,0.003000000026077,1143.5384615384614,1588.3076923076924,2119.230769230769,2539.3076923076924,2794,2934.846153846154,3122.6923076923076,3166.076923076923,3251.076923076923,3424.230769230769,4631.307692307692,4119.7692307692305,"2.0"
"Row19",30.69330406188965,55.150367736816406,14.156329154968262,0.003000000026077,1258,1432,2021.2307692307695,2255.076923076923,2641.923076923077,2879.538461538461,2990.923076923077,3010.538461538461,3128.076923076923,3187,4302.846153846154,3532.461538461539,"2.0"
"Row21",23.000375747680664,48.99664688110351,28.002981185913082,0.003000000026077,741,1051.4,1439.4666666666667,1785.8666666666666,1988.4666666666667,2051.6,2157.5333333333333,2244.133333333333,2258.9333333333334,2247.2,3535,3327.6,"1.0"
"Row22",55.37601089477539,38.166297912597656,6.457688808441162,0.003000000026077,748.4615384615385,925.6923076923077,1240.4615384615386,1427.3846153846155,1596.076923076923,1747.2307692307695,1923.8461538461538,1917.1538461538462,2002.7692307692305,2435.153846153846,2670.230769230769,2214.6153846153848,"2.0"
"Row23",60.99640655517578,37.00129699707031,2.002295970916748,0.003000000026077,716.4615384615385,953.1538461538462,1235.2307692307695,1399.5384615384614,1523.6923076923076,1615.8461538461538,1755.3076923076924,1690.076923076923,1780.6153846153845,2235.153846153846,2340.923076923077,1918.8461538461538,"2.0"
"Row24",52.443153381347656,37.36345672607422,10.193388938903809,0.003000000026077,806,982.6666666666666,1257.8666666666666,1413.7333333333333,1539.8666666666666,1723.0666666666666,1835.1333333333334,1842.7333333333333,1852.6666666666667,1971.7333333333333,2308.8,1894.3333333333333,"2.0"
"Row25",47.11066436767578,44.4109992980957,8.478339195251468,0.003000000026077,822.9230769230769,1038.6923076923076,1333.8461538461538,1643.7692307692305,1890.6923076923076,2156,2360.3076923076924,2484.230769230769,2563.3846153846152,2764.538461538461,3532.769230769231,2844.076923076923,"2.0"
"Row26",46.73284912109375,47.586795806884766,5.680350780487062,0.003000000026077,935.3333333333334,1178,1466.5,1849,2173.6666666666665,2346.1666666666665,2526.75,2572.6666666666665,2786.5,2905,4147.583333333333,3331.4166666666665,"3.0"
"Row27",33.000038146972656,51.99538803100586,15.0045747756958,0.003000000026077,1074.076923076923,1381.6923076923076,1827.3846153846155,2301.846153846154,2674,2934.461538461539,3136.538461538461,3261.3076923076924,3340,3332,4385.538461538462,3711.538461538461,"2.0"
"Row28",27.384532928466797,56.487407684326165,16.128061294555664,0.003000000026077,950.6923076923077,1281.6923076923076,1759.6923076923076,2302.6153846153848,2713.076923076923,2921.153846153846,3160.461538461539,3293.076923076923,3352.6153846153848,3345.153846153846,4498.923076923077,3823.538461538461,"2.0"
"Row29",23.9969482421875,63.0041618347168,12.998891830444336,0.003000000026077,1158.7692307692305,1435.3846153846155,1967.6153846153845,2469,2836.6923076923076,3114.769230769231,3353.6153846153848,3428.153846153846,3561,3569.461538461539,4666,4235,"2.0"
"Row30",40.99691390991211,56.00432586669922,2.998757839202881,0.003000000026077,1261.6923076923076,1533.7692307692305,2016.5384615384614,2266.6923076923076,2578.6923076923076,2717.6153846153848,2845.3846153846152,2862.6923076923076,2973.6923076923076,2990.6923076923076,3858.538461538461,3316.153846153846,"2.0"
"Row31",22.00002670288086,49.99940490722656,28.00056838989258,0.003000000026077,789.0666666666667,1020.2666666666667,1366.1333333333334,1636.0666666666666,1843.6666666666667,2181.0666666666666,2353.5333333333333,2477.6,2422.2,2485,3269.8,3096.4666666666667,"2.0"
"Row32",19.27039909362793,44.1977424621582,36.531856536865234,0.003000000026077,913,1181.2857142857142,1535.7142857142858,1891.142857142857,2100.3571428571427,2302.4285714285716,2470.1428571428573,2489.4285714285716,2670.214285714286,2742.5,3555.5,3234.214285714286,"1.0"
"Row33",25.9996280670166,55.99880599975586,18.00156593322754,0.003000000026077,957.6923076923077,1225.3846153846155,1594.923076923077,1987.2307692307695,2227.846153846154,2350.6153846153848,2503.230769230769,2559.769230769231,2635.3846153846152,2645.6923076923076,3665.6923076923076,3336.230769230769,"2.0"
"Row35",25.999631881713867,68.99751281738281,5.002860546112062,0.003000000026077,778,1046.2857142857142,1310,1697.142857142857,2078.285714285714,2385.285714285714,2693.285714285714,2738.714285714286,3004.714285714286,2948,4373.285714285715,3480.4285714285716,"2.0"
"Row39",26.999526977539062,61.99820327758789,11.002269744873047,0.003000000026077,1030.6923076923076,1353.076923076923,1827.3846153846155,2126.769230769231,2456.076923076923,3050.3846153846152,3255.3076923076924,3395.153846153846,3412.461538461539,3420.538461538461,4345.153846153846,3817.769230769231,"2.0"
"Row40",46.00086975097656,50.996337890625,3.002791881561279,0.003000000026077,787.1111111111111,995.2222222222222,1296,1770.4444444444443,2076.4444444444443,2329.3333333333335,2556.222222222222,2744,2850.6666666666665,2603.1111111111113,3915.6666666666665,3065.4444444444443,"2.0"
"Row41",40.229698181152344,50.19895935058594,9.571342468261719,0.003000000026077,1099,1412.3333333333333,1754.1666666666667,2025.3333333333333,2230,2638.25,2756.25,2780.1666666666665,2853.75,2948.5,3598.75,3041.75,"2.0"
"Row43",21.0001277923584,47.999603271484375,31.000268936157227,0.003000000026077,1148.8125,1402.625,1944.25,2204.125,2643.75,2825.5,2917.25,3149.0625,3032.4375,2945.125,4208.8125,3828.375,"1.0"
"Row44",24.73073387145996,66.03157806396484,9.23768424987793,0.003000000026077,1035.2142857142858,1419.857142857143,1908,2294.714285714286,2581,2689.4285714285716,2854.6428571428573,2986.4285714285716,2983.5,2996.1428571428573,4197.428571428572,3924.9285714285716,"1.0"
"Row47",24.988224029541016,57.82417678833008,17.187599182128906,0.003000000026077,1057,1280.4285714285713,1670,1991.857142857143,2235.5714285714284,2508.5714285714284,2690.285714285714,2774.8571428571427,2838.785714285714,2885,3877.285714285714,3370.0714285714284,"2.0"
"Row49",25.001514434814453,65.00230407714844,9.996185302734377,0.003000000026077,1070.2307692307693,1256,1699.6923076923076,2077.6923076923076,2306,2482.230769230769,2638.923076923077,2681.923076923077,2686.769230769231,2721.6153846153848,3588.6923076923076,3244.076923076923,"1.0"
"Row50",25.001514434814453,71.0022964477539,3.996187210083008,0.003000000026077,1081.5384615384614,1369.3846153846155,1820.3846153846155,2142.6153846153848,2398.6153846153848,2669.6923076923076,2857.538461538461,2864.230769230769,2910.3846153846152,2979.769230769231,3848.6153846153848,3550,"1.0"
"Row51",53.60628128051758,44.668155670166016,1.7255619764328,0.003000000026077,823,1042.6,1319.4666666666667,1488.9333333333334,1639.1333333333334,1829.3333333333333,1891.1333333333334,1870,1928.4,2092.8,2363.6666666666665,2032,"2.0"
"Row52",54.14128494262695,39.955055236816406,5.90365743637085,0.003000000026077,983.2307692307693,1205.3846153846155,1473.3846153846155,1632.3076923076924,1764.8461538461538,1874.4615384615386,1971,2010.1538461538462,1987.8461538461538,2051.4615384615386,2484.461538461539,2122.153846153846,"2.0"
"Row53",49.3805046081543,34.61946487426758,16.00002670288086,0.003000000026077,862.2307692307693,1065.923076923077,1350.1538461538462,1593.3846153846155,1776.7692307692305,1908.8461538461538,2073.6153846153848,2133.4615384615386,2201.076923076923,2299.6153846153848,3278,2655.6923076923076,"2.0"
"Row54",41.9997673034668,57.001705169677734,0.998529672622681,0.003000000026077,1020.9285714285714,1245.5,1569,1796.142857142857,2048.714285714286,2317.6428571428573,2459.785714285714,2449,2561.5714285714284,2568.714285714286,3396.5,2861,"2.0"
"Row57",26.285783767700195,47.15629577636719,26.557922363281246,0.003000000026077,802,1338.9333333333334,1731.8666666666666,1994.9333333333334,2239.6,2531.0666666666666,2711.133333333333,2763.4666666666667,2838.2,2932,3628.5333333333333,3190.866666666667,"1.0"
"Row58",31.999866485595703,50.996883392333984,17.00324821472168,0.003000000026077,535.2307692307693,1142.3076923076924,1602.3076923076924,2022.7692307692305,2338.076923076923,3246.538461538461,3721.6923076923076,2943.461538461539,4079.6923076923076,3339.6923076923076,3579,3176.461538461539,"2.0"
"Row59",26.004409790039062,56.99661636352539,16.998973846435547,0.003000000026077,1091.6666666666667,1455.6,2004.1333333333334,2387.2,2693.866666666667,2896,3056.6666666666665,3179.133333333333,3185.2,3184.866666666667,4366.533333333334,3861.866666666667,"2.0"
"Row60",29.26915740966797,60.83552551269531,9.895315170288086,0.003000000026077,1238,1490.1538461538462,2004,2317.538461538461,2603.769230769231,2691.538461538461,2835.846153846154,2875.538461538461,2994.076923076923,2965,4175.2307692307695,3643.076923076923,"2.0"
"Row61",22.003267288208008,46.99703598022461,30.99970054626465,0.003000000026077,1064.2142857142858,1406.4285714285713,1854.7142857142858,2249.8571428571427,2562.9285714285716,2882.6428571428573,3030.0714285714284,3128.6428571428573,3203.9285714285716,3241.5714285714284,4318.571428571428,4094.785714285714,"2.0"
"Row63",30.00006675720215,56.99628448486328,13.00364875793457,0.003000000026077,809.8571428571429,1404.142857142857,1841,2182.8571428571427,2317.1428571428573,2564,2725.9285714285716,2999.3571428571427,2815.1428571428573,3042.9285714285716,3648.3571428571427,3344.5,"1.0"
"Row64",27.946678161621094,49.71517181396484,22.338150024414062,0.003000000026077,971.1428571428571,1286.7142857142858,1738.5714285714287,2111.5714285714284,2323.4285714285716,2472.285714285714,2605.5714285714284,2708.9285714285716,2766.5,2977,3925.785714285714,3568.5,"2.0"
"Row65",56.99828338623047,40.99779510498047,2.003926038742065,0.003000000026077,932.8461538461538,1133.3076923076924,1458.8461538461538,1818.7692307692305,2080.076923076923,2196,2361,2432.153846153846,2584,2566.6153846153848,3263,2604.461538461539,"2.0"
"Row67",63.00134277343751,33.99814987182617,3.000509262084961,0.003000000026077,803.875,1059.5,1324.125,1467.5,1666.375,1991.1875,2087.0625,2163.3125,2184.375,2230.625,2472.625,2066.6875,"2.0"
"Row69",60.99818420410156,34.00206756591797,4.999748706817628,0.003000000026077,957.2,1217.0666666666666,1546.1333333333334,1933.0666666666666,2230.5333333333333,2497.733333333333,2772.9333333333334,2777.6666666666665,2945.733333333333,3094.266666666667,3704.8,3023,"2.0"
"Row70",57.200958251953125,40.22941207885742,2.569627046585083,0.003000000026077,731.6666666666666,879.8666666666667,1094.3333333333333,1231.1333333333334,1441.7333333333333,1699.6666666666667,1827.0666666666666,1879.2,1910,2153.2,2855.266666666667,2250.3333333333335,"2.0"
"Row73",53.38694381713867,46.56407165527344,0.048983551561832,0.003000000026077,820.8571428571429,1022.1428571428571,1312.2142857142858,1494.2142857142858,1651.142857142857,1723.4285714285713,1820.2857142857142,1843.0714285714287,1903.7142857142858,2107.8571428571427,2503.3571428571427,2093.8571428571427,"2.0"
"Row74",27.008541107177734,60.467498779296875,12.52396011352539,0.003000000026077,902.5714285714286,1222.5714285714287,1532.4285714285713,1877.5714285714287,2120.785714285714,2426.3571428571427,2607.9285714285716,2700.5714285714284,2781.9285714285716,2845.785714285714,3561.4285714285716,3171.8571428571427,"1.0"
"Row75",44.99949264526367,50.99871063232422,4.001800537109375,0.003000000026077,830.9285714285714,1081.2857142857142,1430.2142857142858,1730.2857142857142,1994.357142857143,2180.285714285714,2333.714285714286,2372.285714285714,2490.214285714286,2536,3145.214285714286,2642.285714285714,"2.0"
"Row76",50.53165054321289,42.7466926574707,6.72165870666504,0.003000000026077,746.3846153846152,1005.3076923076923,1296,1467.076923076923,1637.3846153846155,1786,1934.923076923077,1966.1538461538462,2036.7692307692305,2061.230769230769,2663.538461538461,2101.3076923076924,"2.0"
"Row80",22.999927520751953,63.99800109863281,13.002069473266602,0.003000000026077,958.6666666666666,1326.5333333333333,1756.4,2118.5333333333333,2349.6666666666665,2834.5333333333333,3218.733333333333,3194.5333333333333,3366.9333333333334,3350.866666666667,3869.4,3451.4666666666667,"2.0"
"Row82",25.457189559936523,40.172996520996094,34.36981964111328,0.003000000026077,641,989.25,1276.8333333333333,1522,1721.75,2021.9166666666667,2195.8333333333335,2167.6666666666665,2329.9166666666665,2669.3333333333335,3179.6666666666665,2716.8333333333335,"2.0"
"Row83",33.000694274902344,51.00054168701172,15.99876594543457,0.003000000026077,854.7692307692307,1157.2307692307695,1508,1979.8461538461538,2310.230769230769,2509.538461538461,2706.923076923077,2718.230769230769,2978.923076923077,3020.769230769231,4148.615384615385,3384.769230769231,"2.0"
"Row84",32.99528503417969,57.99986267089844,9.004854202270508,0.003000000026077,958,1490.7142857142858,1887.0714285714287,2182.714285714286,2374.6428571428573,2801.0714285714284,2927.714285714286,3039.4285714285716,3059.6428571428573,2947.4285714285716,3636.5,3288.785714285714,"2.0"
"Row85",38.84007263183594,51.12914276123047,10.030780792236328,0.003000000026077,787.3076923076923,983.3076923076923,1227.3846153846155,1419.6923076923076,1558.4615384615386,1657.8461538461538,1776.2307692307695,1789.4615384615386,1876.6923076923076,2158.230769230769,2654.846153846154,2302.230769230769,"3.0"
"Row86",47.00058364868164,51.994667053222656,1.004753828048706,0.003000000026077,689,1017.3571428571429,1306,1484.7142857142858,1609.357142857143,1886.2857142857142,2062.785714285714,2013.857142857143,2158.3571428571427,2719.785714285714,2519.3571428571427,2086.714285714286,"2.0"
"Row89",30.996980667114254,56.0034065246582,12.999614715576172,0.003000000026077,906.2666666666667,1274.4,1617.3333333333333,1860.1333333333334,2012.6,2543.8,2745.2,2800.266666666667,2891.8,3223.5333333333333,3246,2815.3333333333335,"2.0"
"Row90",19.378665924072266,51.154155731201165,29.467178344726562,0.003000000026077,886.7142857142857,1091.5714285714287,1453,1851,2141.9285714285716,2340.9285714285716,2561.9285714285716,2607.8571428571427,2758.714285714286,2866,3759.3571428571427,3168.9285714285716,"2.0"
"Row91",41.00430679321289,55.99516296386719,3.000526905059814,0.003000000026077,911.4615384615385,1171.8461538461538,1521.6923076923076,1735.8461538461538,1990,2167.846153846154,2283.3846153846152,2340.6153846153848,2369.538461538461,2406.3846153846152,3029.6153846153848,2639.153846153846,"2.0"
"Row93",23.999530792236328,61.00457382202149,14.995894432067873,0.003000000026077,831.6923076923077,1158.923076923077,1496.6153846153845,1807.6923076923076,1969.6923076923076,2313.230769230769,2509.230769230769,2518.230769230769,2691.076923076923,3316.923076923077,3400.153846153846,2953,"2.0"
"Row101",25.001510620117188,52.99657440185547,22.001916885375977,0.003000000026077,1218.142857142857,1405.142857142857,1867.4285714285713,2304.4285714285716,2624.5714285714284,2825.285714285714,2996.9285714285716,2998.9285714285716,3170.214285714286,3179.714285714286,4496.142857142857,4135,"1.0"
"Row103",19.98504066467285,48.44413757324219,31.570823669433594,0.003000000026077,862.9285714285714,1138.7142857142858,1542.7142857142858,2040.7142857142858,2422.4285714285716,2547.4285714285716,2802.3571428571427,2950,3153.3571428571427,3170.4285714285716,4315.642857142857,3810.9285714285716,"2.0"
"Row104",21.00191116333008,37.99807357788086,41.00001907348633,0.003000000026077,812.2307692307693,1110.5384615384614,1471.1538461538462,1769.3076923076924,2072.3076923076924,2380.153846153846,2624.461538461539,2628.461538461539,2834.769230769231,2931.923076923077,3630.153846153846,3054.846153846154,"2.0"
"Row106",25.999530792236328,56.00457000732422,17.995901107788086,0.003000000026077,894.5333333333333,1184.9333333333334,1557.3333333333333,1883.3333333333333,2084.733333333333,2251.6666666666665,2391.6,2395.6666666666665,2497.4,2692.6666666666665,3560.2,3313.266666666667,"2.0"
"Row107",24.999727249145508,50.999305725097656,24.000965118408203,0.003000000026077,930.7333333333333,1408,1853.0666666666666,2175.2,2415.133333333333,2697.3333333333335,2851.6,2855.3333333333335,2942.733333333333,3186.866666666667,3865.5333333333333,3651.866666666667,"2.0"
"Row108",47.177547454833984,39.65339660644531,13.16905689239502,0.003000000026077,809.3076923076923,1084.4615384615386,1398,1629.2307692307695,1869.3076923076924,2120.153846153846,2343.3846153846152,2419,2476.3076923076924,2670.3846153846152,3170.6923076923076,2830.769230769231,"2.0"
"Row109",52.99787902832031,44.00200271606445,3.000116586685181,0.003000000026077,888.1666666666666,1127.8333333333333,1452.9166666666667,1657.75,1867.3333333333333,2015.1666666666667,2182.75,2074.75,2280.4166666666665,2534.3333333333335,2831.3333333333335,2447.1666666666665,"2.0"
"Row110",44.00383758544922,49.99836730957031,5.997794151306152,0.003000000026077,1107.8,1390.5333333333333,1711.6,2079.733333333333,2380.2,2589.9333333333334,2849.8,2860.9333333333334,3043.5333333333333,3046.6,4007.2,3324.3333333333335,"2.0"
"Row112",24.000635147094727,57.00105667114258,18.998308181762695,0.003000000026077,883.2142857142857,1117.7142857142858,1480.857142857143,1993.2857142857142,2298.5,2432.714285714286,2643.3571428571427,2715.5,2905.4285714285716,2934.714285714286,4209.357142857143,3461.8571428571427,"2.0"
"Row113",34.168983459472656,56.46599197387695,9.365021705627441,0.003000000026077,913.6428571428571,1189.357142857143,1620.7857142857142,1882.857142857143,2057.3571428571427,2315.9285714285716,2550.8571428571427,2551.6428571428573,2717.214285714286,2944.4285714285716,3452.4285714285716,3022,"2.0"
"Row115",30.99774932861328,45.004180908203125,23.998069763183594,0.003000000026077,728.0714285714286,943.7142857142857,1308.142857142857,1551.5714285714287,1790.857142857143,2031.7142857142858,2171.9285714285716,2170.5714285714284,2245.285714285714,2357.285714285714,3107,2694.785714285714,"2.0"
"Row116",22.04340362548828,51.92821502685547,26.028377532958984,0.003000000026077,977.3333333333334,1268.5333333333333,1786.8666666666666,2300.133333333333,2570.4,2800.733333333333,2973.6666666666665,3118.266666666667,3203.866666666667,3173.2,4431.133333333333,3935.9333333333334,"2.0"
"Row117",26.99774932861328,51.004180908203125,21.998069763183594,0.003000000026077,689,992.6923076923077,1334.923076923077,1607.5384615384614,1816.8461538461538,2029.076923076923,2185.153846153846,2338.3076923076924,2300,2377,3134.6153846153848,2811.769230769231,"2.0"
"Row118",29.762197494506836,50.936744689941406,19.301057815551754,0.003000000026077,1080.125,1350.6875,1799.8125,2123.0625,2352.9375,2583.75,2770.4375,2808.5,2873.0625,2974.375,3680.75,3215.125,"2.0"
"Row119",27.557531356811523,49.731536865234375,22.710927963256836,0.003000000026077,739,971.4615384615385,1293.076923076923,1528.923076923077,1766.4615384615386,2221.3846153846152,2434.846153846154,2422.538461538461,2562.923076923077,2574.076923076923,3012.230769230769,2616.3076923076924,"2.0"
"Row120",34.45106506347656,46.303707122802734,19.24523162841797,0.003000000026077,807.4285714285714,1087.7857142857142,1458.642857142857,1718.857142857143,1905.9285714285713,2319.214285714286,2449.1428571428573,2526.8571428571427,2596.1428571428573,2680.214285714286,3291.5714285714284,2761.1428571428573,"2.0"
"Row122",43.00144958496094,51.997806549072266,5.000741958618164,0.003000000026077,848,1127.7142857142858,1498.5714285714287,2040.4285714285713,2356.5,2534.285714285714,2807.5714285714284,2913.3571428571427,3072.214285714286,2783,4255.571428571428,3398.3571428571427,"2.0"
"Row123",44.00144958496094,48.997806549072266,7.00074338912964,0.003000000026077,775.3076923076923,1093.076923076923,1449.2307692307695,1887.5384615384614,2191.076923076923,2442,2718.923076923077,2707.769230769231,2962.6923076923076,3066.6153846153848,4088.6153846153848,3306.230769230769,"2.0"
"Row124",28.002187728881836,52.999164581298835,18.998647689819336,0.003000000026077,1107.6,1319.7333333333333,1856.1333333333334,2160.8,2510.6666666666665,2844.866666666667,3049.2,3131.133333333333,3162.266666666667,3165.266666666667,3920.8,3491.4666666666667,"2.0"
"Row125",42.201068878173835,48.55690002441406,9.242029190063477,0.003000000026077,814.2857142857143,1172.857142857143,1510,1836.857142857143,2166.6428571428573,2498.0714285714284,2724,2646.1428571428573,2869.1428571428573,2972.9285714285716,3522.714285714286,2837.8571428571427,"3.0"
"Row126",28.609045028686523,57.27388000488281,14.117072105407715,0.003000000026077,1382.9333333333334,1791.8666666666666,2182.0666666666666,2459.4,2658.133333333333,2886.866666666667,3061.5333333333333,3111.9333333333334,3136.133333333333,3117.6,3778.133333333333,3525.133333333333,"1.0"
"Row127",29.000635147094727,54.00105667114258,16.998308181762695,0.003000000026077,961.2666666666667,1182.4666666666667,1617.9333333333334,1951.8,2320.6666666666665,2551.266666666667,2813.6666666666665,2799.8,3032.6666666666665,3181.0666666666666,4050.6666666666665,3322.6,"2.0"
"Row129",27.000635147094727,60.00105667114258,12.998306274414062,0.003000000026077,944.5,1092.857142857143,1478.4285714285713,1722,1994.7857142857142,2240.6428571428573,2439.0714285714284,2505.214285714286,2619.4285714285716,2726.214285714286,3489.714285714286,3058.8571428571427,"2.0"
"Row132",21.003890991210938,44.99590301513672,34.000205993652344,0.003000000026077,888.0666666666667,1212.5333333333333,1612.5333333333333,1945.2,2151.4,2296.4666666666667,2490.866666666667,2455.266666666667,2554.266666666667,2636.133333333333,3598.2,3337.8,"1.0"
"Row133",27.2078800201416,54.7564582824707,18.035659790039062,0.003000000026077,1101,1322.6153846153845,1753.3846153846155,2088.4615384615386,2324.3076923076924,2522.6153846153848,2786.461538461539,2772.923076923077,3004.846153846154,3006.3846153846152,3957.3076923076924,3486.076923076923,"2.0"
"Row134",51.99858474731445,43.99987030029297,4.001545906066897,0.003000000026077,734,831.4166666666666,1121.6666666666667,1216.6666666666667,1443.25,1780.6666666666667,1873.3333333333333,1943.6666666666667,1902.5,1942.4166666666667,2408.3333333333335,2024.1666666666667,"2.0"
"Row136",66.99708557128906,30.001272201538082,3.00164532661438,0.003000000026077,835.6666666666666,1004.0666666666667,1253.8666666666666,1491.1333333333334,1643.3333333333333,1751.2,1880.4,1889.5333333333333,1947.2666666666667,1953,2555.6666666666665,2058.733333333333,"2.0"
"Row137",20.997861862182617,46.05247116088867,32.94966125488281,0.003000000026077,1026,1321.5,1732,1994.75,2327,2529.75,2726.0625,2783.375,2886.1875,2865.625,3734.4375,3529.5,"2.0"
"Row139",29.346317291259766,61.35299301147461,9.300692558288574,0.003000000026077,738.6153846153848,1012.0769230769231,1388.923076923077,1787.076923076923,2029.923076923077,2163.5384615384614,2300.230769230769,2384.3076923076924,2515.6153846153848,2596.6923076923076,3501.6923076923076,2802.538461538461,"2.0"
"Row140",42.26755142211914,53.123313903808594,4.609135150909424,0.003000000026077,817.1538461538462,1000.6923076923077,1295.076923076923,1520.8461538461538,1746.4615384615386,1973.6923076923076,2132.4615384615386,2133.076923076923,2272,2236.3846153846152,3168.153846153846,2568.923076923077,"2.0"
"Row141",48.9748649597168,44.4544563293457,6.570681095123292,0.003000000026077,767.6153846153848,947.3846153846152,1182.1538461538462,1471.2307692307695,1747.6153846153845,2118.3076923076924,2348.3076923076924,2340.6923076923076,2541.6153846153848,2606.769230769231,3370.076923076923,2697.846153846154,"2.0"
"Row142",29.001996994018555,53.996620178222656,17.001379013061523,0.003000000026077,1253,1478,1895.6923076923076,2224.923076923077,2466.6153846153848,2493.6923076923076,2648.230769230769,2630.461538461539,2803.6923076923076,2821,4235.153846153846,3729.461538461539,"2.0"
"Row143",61.003116607666016,38.00183868408203,0.995047211647034,0.003000000026077,917.1333333333333,1061.5333333333333,1268.9333333333334,1414.5333333333333,1543.6666666666667,1653.4,1754.4666666666667,1757.2666666666667,1820.3333333333333,1894.7333333333333,2338.4666666666667,1954.4666666666667,"2.0"
"Row144",44.366825103759766,52.00441360473633,3.628761768341064,0.003000000026077,957,1138.5714285714287,1470.7142857142858,1904.857142857143,2112.3571428571427,2454.214285714286,2686.3571428571427,2777.285714285714,2968.785714285714,2957,3904.1428571428573,3126.6428571428573,"2.0"
"Row145",63.0333137512207,35.59081268310547,1.37587308883667,0.003000000026077,869.75,940.5625,1223.5,1369.25,1545.0625,1664.5625,1767.125,1757.75,1798.8125,1830.25,2245.6875,1857.9375,"2.0"
"Row146",60.997676849365234,38.00047302246094,1.001845598220825,0.003000000026077,789.2307692307693,1002.9230769230769,1285.8461538461538,1540.3076923076924,1795.6153846153845,1932.2307692307695,2070.4615384615386,2079.4615384615386,2205.230769230769,2177,2800.230769230769,2298.3076923076924,"2.0"
"Row148",50.00027847290039,49.94486618041992,0.054850365966558,0.003000000026077,1001.4,1230.4,1532.9333333333334,1806,2098.133333333333,2286.2,2506.6666666666665,2507.133333333333,2674,2662.4,3218.2,2590.6,"2.0"
"Row149",38.00431060791016,58.99516296386719,3.000527143478394,0.003000000026077,1242.2307692307695,1515,1925.2307692307695,2270.3076923076924,2444.076923076923,2543.538461538461,2648.230769230769,2821.3076923076924,2903.769230769231,2878.6153846153848,3993.3846153846152,3503.6923076923076,"2.0"
"Row151",44.99788284301758,54.00200271606445,1.00011682510376,0.003000000026077,862.625,1073,1342.6875,1545.0625,1720.875,1938.4375,2065.4375,2105.4375,2083.625,2530.75,2386.1875,2024.125,"2.0"
